datetime,open,high,low,close,volume
2024-11-12 14:30:00,210.73,210.94,210.60001,210.92,43754
2024-11-12 14:15:00,210.60001,210.855,210.53,210.74001,43262
2024-11-12 14:00:00,210.27,210.92,210.19,210.64,46907
2024-11-12 13:45:00,210.25,210.35001,210.07001,210.22,59329
2024-11-12 13:30:00,210.05,210.33,209.91,210.25,50905
2024-11-12 13:15:00,209.59,210.17999,209.55,210.05,38923
2024-11-12 13:00:00,209.5795,209.87,209.425,209.53999,38342
2024-11-12 12:45:00,210.395,210.395,209.52,209.59,56931
2024-11-12 12:30:00,210.62,210.815,210.37,210.39999,71432
2024-11-12 12:15:00,209.72,210.83,209.36,210.57001,169871
2024-11-12 12:00:00,209.97,210.02,209.59,209.69501,46357
2024-11-12 11:45:00,209.16,210.10001,209.13,210.02499,126865
2024-11-12 11:30:00,209.44,209.46001,209.06,209.185,52671
2024-11-12 11:15:00,209.69,209.86,209.4201,209.49001,50903
2024-11-12 11:00:00,209.67999,209.99001,209.58,209.66,73985
2024-11-12 10:45:00,209.58501,209.80499,209.30009,209.67999,87741
2024-11-12 10:30:00,210.14999,210.24001,209.5,209.53,76296
2024-11-12 10:15:00,210.95,211.06,210.11,210.11,99735
2024-11-12 10:00:00,211.16,211.17,210.5009,210.96001,69068
2024-11-12 09:45:00,212.13989,212.23,210.91499,211.2,90224
2024-11-12 09:30:00,211.89999,213.03,211.7,211.99001,128656
2024-11-11 15:45:00,214.08,214.28999,213.56,213.62,406094
2024-11-11 15:30:00,214.205,214.205,213.86,214.105,100130
2024-11-11 15:15:00,213.78,214.205,213.77,214.205,88808
2024-11-11 15:00:00,213.78,213.97,213.73,213.785,72766
2024-11-11 14:45:00,213.58501,213.8,213.5,213.8,63513
2024-11-11 14:30:00,213.77,213.77,213.48,213.56,46498
2024-11-11 14:15:00,213.7,213.92999,213.7,213.75,51798
2024-11-11 14:00:00,213.72,213.88,213.58,213.72501,57865
2024-11-11 13:45:00,213.97,213.97,213.72,213.72,43783
2024-11-11 13:30:00,214.155,214.17999,213.97,213.98,40217
2024-11-11 13:15:00,214.5,214.5,214.0,214.11,103689
2024-11-11 13:00:00,214.53,214.53,214.28,214.48,21397
2024-11-11 12:45:00,214.73,214.974,214.48,214.48,46203
2024-11-11 12:30:00,214.86,214.89,214.64,214.73,40173
2024-11-11 12:15:00,215.245,215.25,214.67999,214.89,37677
2024-11-11 12:00:00,215.325,215.41,215.05,215.21001,44689
2024-11-11 11:45:00,214.895,215.35989,214.78,215.35989,44358
2024-11-11 11:30:00,214.61346,215.1391,214.36,214.83,52022
2024-11-11 11:15:00,214.515,214.61501,214.25,214.61501,79644
2024-11-11 11:00:00,214.77,214.88,214.25,214.5,49560
2024-11-11 10:45:00,214.39,214.87,214.2401,214.87,42669
2024-11-11 10:30:00,214.735,214.95,214.28288,214.3882,55052
2024-11-11 10:15:00,215.045,215.21001,214.64,214.67,70475
2024-11-11 10:00:00,215.0,215.405,214.73,215.06,75765
2024-11-11 09:45:00,214.82001,215.0,213.925,215.0,61169
2024-11-11 09:30:00,214.575,215.2,213.75,214.935,155812
2024-11-08 15:45:00,213.86,214.0,213.61,213.7,494976
2024-11-08 15:30:00,214.11,214.16,213.78,213.86,129440
2024-11-08 15:15:00,214.57001,214.705,214.11,214.11,73609
2024-11-08 15:00:00,214.56,214.69,214.46001,214.53999,63820
2024-11-08 14:45:00,215.21989,215.21989,214.59,214.63,115923
2024-11-08 14:30:00,214.87,215.24001,214.71001,215.1501,76782
2024-11-08 14:15:00,215.14,215.41499,214.8728,214.8728,75979
2024-11-08 14:00:00,215.22,215.27,214.87,215.09,46608
2024-11-08 13:45:00,215.27,215.39999,215.07001,215.24001,36742
2024-11-08 13:30:00,214.94,215.34,214.78,215.27,49647
2024-11-08 13:15:00,215.30251,215.33,214.88,214.94501,41148
2024-11-08 13:00:00,215.60001,215.7,215.25999,215.32001,36500
2024-11-08 12:45:00,215.295,215.8,215.28999,215.675,43492
2024-11-08 12:30:00,214.86,215.46001,214.84,215.27991,64212
2024-11-08 12:15:00,214.88,215.065,214.84019,214.86,33678
2024-11-08 12:00:00,214.92,214.92,214.59171,214.87,49921
2024-11-08 11:45:00,215.05499,215.22,214.82001,214.90961,48510
2024-11-08 11:30:00,215.59,215.6499,214.91,215.07001,46551
2024-11-08 11:15:00,215.72501,215.88,215.31,215.59,65963
2024-11-08 11:00:00,216.47,216.7,215.71001,215.72501,95580
2024-11-08 10:45:00,215.8,216.49001,215.8,216.45,160530
2024-11-08 10:30:00,214.81799,215.81,214.55,215.765,97859
2024-11-08 10:15:00,213.965,215.11,213.8,214.77499,99184
2024-11-08 10:00:00,213.325,214.03999,212.96001,213.965,114778
2024-11-08 09:45:00,213.67,213.71001,213.06,213.36,68801
2024-11-08 09:30:00,214.16,214.91,212.7809,213.53,165517
2024-11-07 15:45:00,214.05,214.265,213.64,213.75,414390
2024-11-07 15:30:00,213.91,214.05,213.78101,214.03,98790
2024-11-07 15:15:00,213.64,214.03,213.50999,213.8501,95447
2024-11-07 15:00:00,213.31,213.64,213.13,213.64,72740
2024-11-07 14:45:00,212.57001,213.35001,212.42,213.31,64180
2024-11-07 14:30:00,212.895,213.03,212.41,212.56,61707
2024-11-07 14:15:00,212.77,213.10001,212.50999,212.91499,47660
2024-11-07 14:00:00,212.895,213.00999,212.53,212.77,60317
2024-11-07 13:45:00,213.0,213.23,212.83,212.895,34980
2024-11-07 13:30:00,213.1301,213.265,212.89,212.96831,42083
2024-11-07 13:15:00,213.08,213.1799,213.03,213.1694,31493
2024-11-07 13:00:00,213.2408,213.28999,213.03,213.13,37570
2024-11-07 12:45:00,213.19,213.345,213.0,213.25,37964
2024-11-07 12:30:00,213.23421,213.47,212.98,213.185,54617
2024-11-07 12:15:00,212.985,213.27,212.72,213.22,63118
2024-11-07 12:00:00,212.8037,213.03951,212.63,212.98,170696
2024-11-07 11:45:00,212.53,212.91,212.5,212.81,53223
2024-11-07 11:30:00,212.19,212.58,212.02,212.52,61308
2024-11-07 11:15:00,212.16499,212.34,212.0,212.185,61543
2024-11-07 11:00:00,212.36,212.46919,211.92999,212.155,75580
2024-11-07 10:45:00,212.795,212.795,212.17,212.31,81963
2024-11-07 10:30:00,213.47,213.62,212.8,212.81,81298
2024-11-07 10:15:00,213.28011,213.67,213.08,213.48,100792
2024-11-07 10:00:00,213.99001,214.14,213.0,213.38,101196
2024-11-07 09:45:00,213.91,214.5199,213.89999,214.005,113344
2024-11-07 09:30:00,213.64,214.25999,213.3,213.795,147555
2024-11-06 15:45:00,213.25999,213.71001,213.14,213.49001,546861
2024-11-06 15:30:00,213.12,213.3,212.85001,213.27499,111466
2024-11-06 15:15:00,213.46001,213.53,213.03999,213.11,83212
2024-11-06 15:00:00,213.0,213.48,212.92,213.48,66477
2024-11-06 14:45:00,213.11,213.19,212.84,213.005,72745
2024-11-06 14:30:00,213.40581,213.5,213.03,213.1015,74340
2024-11-06 14:15:00,213.02,213.41,213.0,213.38,63136
2024-11-06 14:00:00,212.5,213.105,212.41,213.03999,58785
2024-11-06 13:45:00,212.87,212.89999,212.33,212.46001,108955
2024-11-06 13:30:00,212.92999,213.0,212.55,212.84,67975
2024-11-06 13:15:00,212.2959,212.92999,212.22,212.895,58720
2024-11-06 13:00:00,212.25,212.49001,212.17999,212.32001,50055
2024-11-06 12:45:00,212.37,212.88,212.2442,212.30119,55244
2024-11-06 12:30:00,212.53999,212.56,212.25999,212.38,46002
2024-11-06 12:15:00,212.82001,213.25999,212.605,212.62,80075
2024-11-06 12:00:00,212.25,212.86,212.14,212.81,70832
2024-11-06 11:45:00,212.46001,212.62,212.14,212.27499,74175
2024-11-06 11:30:00,212.64999,212.89,212.41,212.5237,67970
2024-11-06 11:15:00,212.675,212.7,212.2,212.55991,79472
2024-11-06 11:00:00,212.31,212.85001,212.17,212.69,87747
2024-11-06 10:45:00,211.94501,212.38,211.69,212.235,91288
2024-11-06 10:30:00,212.36,212.71001,211.89999,211.94501,83142
2024-11-06 10:15:00,213.2811,213.45,212.25999,212.34,126999
2024-11-06 10:00:00,212.16,213.78,212.06,213.32001,150235
2024-11-06 09:45:00,211.42,212.47,210.37,212.16,151098
2024-11-06 09:30:00,213.48,214.33,210.85001,211.42999,376248
2024-11-05 15:45:00,207.145,207.617,206.995,207.57001,263222
2024-11-05 15:30:00,207.22,207.35001,207.10001,207.14999,72167
2024-11-05 15:15:00,207.42999,207.48,207.13,207.24001,46820
2024-11-05 15:00:00,207.22,207.48,207.11011,207.42,45056
2024-11-05 14:45:00,207.3123,207.39999,207.06,207.25,44211
2024-11-05 14:30:00,207.34,207.36501,207.21001,207.34,38213
2024-11-05 14:15:00,207.343,207.53,207.31,207.31,35453
2024-11-05 14:00:00,207.105,207.5,207.0,207.37,34545
2024-11-05 13:45:00,207.14999,207.23,206.89999,207.105,26882
2024-11-05 13:30:00,206.99001,207.14,206.63,207.10001,37260
2024-11-05 13:15:00,207.35001,207.489,206.97,206.99001,54720
2024-11-05 13:00:00,207.46001,207.66,207.285,207.35001,41247
2024-11-05 12:45:00,207.31,207.66859,207.31,207.465,47870
2024-11-05 12:30:00,207.295,207.45,207.2,207.32001,30403
2024-11-05 12:15:00,207.33,207.535,207.24001,207.295,47818
2024-11-05 12:00:00,206.95,207.35001,206.82001,207.315,37213
2024-11-05 11:45:00,207.07001,207.17,206.89,206.92191,35195
2024-11-05 11:30:00,207.06,207.39999,207.03999,207.08501,60974
2024-11-05 11:15:00,207.17999,207.38,206.895,206.9817,56822
2024-11-05 11:00:00,207.49001,207.53,207.10001,207.185,38790
2024-11-05 10:45:00,207.87,208.11501,207.52,207.53,47513
2024-11-05 10:30:00,207.32001,208.06,207.297,207.91,50576
2024-11-05 10:15:00,207.42999,207.81,207.02,207.25999,102876
2024-11-05 10:00:00,206.81,207.42999,206.46249,207.3701,78678
2024-11-05 09:45:00,206.12,206.88,205.795,206.7,113527
2024-11-05 09:30:00,206.17,206.78,205.57001,206.03999,117320
2024-11-04 15:45:00,206.24001,206.42999,206.06,206.38,279779
2024-11-04 15:30:00,206.38,206.39999,206.145,206.23,103877
2024-11-04 15:15:00,206.39999,206.505,206.21001,206.41,79559
2024-11-04 15:00:00,206.61,206.61,206.3419,206.3419,48322
2024-11-04 14:45:00,206.42999,206.73,206.42999,206.61,46958
2024-11-04 14:30:00,206.58,206.64999,206.36,206.3896,53870
2024-11-04 14:15:00,206.98,207.02,206.56,206.58,54958
2024-11-04 14:00:00,206.84,207.0898,206.78,207.0159,42402
2024-11-04 13:45:00,206.7925,206.95,206.67081,206.825,39421
2024-11-04 13:30:00,206.92,206.99001,206.64,206.8,45646
2024-11-04 13:15:00,206.88907,207.14999,206.81,206.94501,38387
2024-11-04 13:00:00,207.05,207.12,206.49001,206.87,47059
2024-11-04 12:45:00,207.25999,207.46001,207.05,207.06261,37161
2024-11-04 12:30:00,207.0,207.30499,206.89999,207.28999,41218
2024-11-04 12:15:00,206.41,207.09758,206.36,206.92999,44935
2024-11-04 12:00:00,206.12,206.39999,205.97,206.36,35957
2024-11-04 11:45:00,206.15379,206.27,205.8,206.095,45324
2024-11-04 11:30:00,206.67999,206.69,206.01019,206.17999,56705
2024-11-04 11:15:00,206.90849,206.92,206.53999,206.71001,51887
2024-11-04 11:00:00,207.44,207.5267,206.87,206.88319,81428
2024-11-04 10:45:00,206.48,207.48,206.42,207.39999,77355
2024-11-04 10:30:00,206.39,206.44,206.10001,206.435,72672
2024-11-04 10:15:00,206.3876,206.61,206.00999,206.39,86878
2024-11-04 10:00:00,206.53,206.87,206.23,206.39999,99963
2024-11-04 09:45:00,206.8656,207.22951,206.46001,206.50999,72440
2024-11-04 09:30:00,207.64999,207.7,206.2,206.88499,181319
2024-11-01 15:45:00,208.09,208.5,207.97501,208.255,299440
2024-11-01 15:30:00,208.45,208.47,208.0,208.12,122249
2024-11-01 15:15:00,208.86,209.14999,208.42661,208.42661,117876
2024-11-01 15:00:00,208.44,208.92,208.13,208.89,100505
2024-11-01 14:45:00,208.61,208.75,208.39999,208.44,92687
2024-11-01 14:30:00,208.44,208.66,208.16499,208.62,68546
2024-11-01 14:15:00,208.28,208.50999,208.09,208.42999,95217
2024-11-01 14:00:00,208.14,208.57001,208.09,208.27,49188
2024-11-01 13:45:00,208.38,208.5,208.14999,208.17999,72299
2024-11-01 13:30:00,209.62,209.62,208.39999,208.39999,51369
2024-11-01 13:15:00,209.02,209.72,209.02,209.59,59517
2024-11-01 13:00:00,208.92999,209.05,208.7318,209.03,43541
2024-11-01 12:45:00,208.96001,209.08,208.69501,208.88,66380
2024-11-01 12:30:00,209.09,209.48,208.95,208.99001,47845
2024-11-01 12:15:00,209.50999,209.62,209.10001,209.1282,61774
2024-11-01 12:00:00,209.42,209.84,209.42,209.5162,76542
2024-11-01 11:45:00,209.58,209.83,209.36501,209.43,72921
2024-11-01 11:30:00,209.46001,209.75,209.42,209.55499,69593
2024-11-01 11:15:00,209.61,209.64,209.11,209.44,57610
2024-11-01 11:00:00,209.2101,209.64,209.2101,209.62325,69848
2024-11-01 10:45:00,208.64,209.3,208.45,209.25999,58964
2024-11-01 10:30:00,209.52499,209.56,208.4593,208.57001,80064
2024-11-01 10:15:00,209.11,209.50999,208.92,209.50999,81727
2024-11-01 10:00:00,207.88,209.24001,207.81,209.14,102416
2024-11-01 09:45:00,208.24001,208.82001,207.6801,207.82001,187324
2024-11-01 09:30:00,207.77,208.6508,207.41,208.28999,220399
2024-10-31 15:45:00,206.82001,207.69,206.64,206.67,639218
2024-10-31 15:30:00,207.0,207.10001,206.66,206.78999,164966
2024-10-31 15:15:00,206.58,207.03,206.47501,206.995,97334
2024-10-31 15:00:00,206.845,206.98,206.46001,206.61,93191
2024-10-31 14:45:00,206.965,206.989,206.61,206.84,93309
2024-10-31 14:30:00,207.037,207.17999,206.685,206.96001,98976
2024-10-31 14:15:00,207.03,207.17999,206.84,207.03999,85235
2024-10-31 14:00:00,207.21001,207.28,206.87,207.05499,93863
2024-10-31 13:45:00,207.73,207.75,206.92,207.17999,91755
2024-10-31 13:30:00,207.86,208.0145,207.59,207.735,82670
2024-10-31 13:15:00,207.815,208.13,207.67,207.88499,107551
2024-10-31 13:00:00,207.2,207.92,207.14,207.825,108416
2024-10-31 12:45:00,207.09,207.25,206.73,207.2,78649
2024-10-31 12:30:00,206.89,207.1021,206.60001,207.07001,82978
2024-10-31 12:15:00,206.89999,207.265,206.53,206.92,110286
2024-10-31 12:00:00,206.84,206.89999,206.31,206.89461,113305
2024-10-31 11:45:00,206.46001,206.83,206.1221,206.815,112960
2024-10-31 11:30:00,206.41499,206.7699,206.16,206.46249,119861
2024-10-31 11:15:00,205.905,206.45,205.67999,206.41499,84860
2024-10-31 11:00:00,205.92,206.20799,205.63,205.94501,94694
2024-10-31 10:45:00,206.22501,206.34,205.7122,205.88,90946
2024-10-31 10:30:00,205.88,206.60989,205.5,206.23,163231
2024-10-31 10:15:00,205.21001,206.22,205.13,205.78999,186127
2024-10-31 10:00:00,205.545,205.6599,204.67999,205.21001,204387
2024-10-31 09:45:00,204.59,205.60001,203.78,205.595,172920
2024-10-31 09:30:00,204.13,205.60001,203.50999,204.56,275950
2024-10-30 15:45:00,204.62,205.11,204.545,205.0,786785
2024-10-30 15:30:00,204.67999,204.8299,204.50999,204.59081,234874
2024-10-30 15:15:00,205.14,205.14999,204.69,204.69501,140789
2024-10-30 15:00:00,205.13,205.2812,204.83,205.16499,144423
2024-10-30 14:45:00,204.52,205.14,204.42,205.14,107504
2024-10-30 14:30:00,204.5,204.64,204.25999,204.48,379847
2024-10-30 14:15:00,204.91499,204.94,204.44,204.52,228487
2024-10-30 14:00:00,204.96001,205.095,204.74001,204.92,298840
2024-10-30 13:45:00,205.41,205.53999,204.89999,204.96831,210795
2024-10-30 13:30:00,205.81,205.89,205.3,205.425,201234
2024-10-30 13:15:00,205.88,206.02,205.74001,205.84,151292
2024-10-30 13:00:00,206.14,206.25,205.89999,205.91,134309
2024-10-30 12:45:00,206.41499,206.53999,205.92999,206.16,165271
2024-10-30 12:30:00,206.345,206.85001,206.3,206.42,115003
2024-10-30 12:15:00,206.42999,206.735,206.27,206.375,289704
2024-10-30 12:00:00,206.39999,206.60001,206.23,206.39999,127095
2024-10-30 11:45:00,206.466,206.60001,206.11,206.41,161613
2024-10-30 11:30:00,206.765,206.88499,206.32001,206.46671,223117
2024-10-30 11:15:00,207.17,207.3,206.58501,206.77,264712
2024-10-30 11:00:00,207.7,207.7514,207.17999,207.2061,191807
2024-10-30 10:45:00,207.925,208.015,207.56,207.7,139393
2024-10-30 10:30:00,208.42999,208.42999,207.83,207.9801,165247
2024-10-30 10:15:00,208.52,208.82001,208.13,208.42999,164483
2024-10-30 10:00:00,208.63499,209.06,208.23,208.50999,249188
2024-10-30 09:45:00,208.80009,209.12,208.47,208.64999,268884
2024-10-30 09:30:00,209.48,211.12,208.8,208.875,289144
2024-10-29 15:45:00,210.75,210.75,210.09,210.47,518897
2024-10-29 15:30:00,210.62254,210.83,210.52,210.77,162130
2024-10-29 15:15:00,210.255,210.8,210.17,210.645,134366
2024-10-29 15:00:00,210.19,210.28999,210.02,210.259,226858
2024-10-29 14:45:00,210.05,210.41,209.85001,210.185,211474
2024-10-29 14:30:00,210.41,210.48,210.03999,210.03999,191967
2024-10-29 14:15:00,210.42999,210.605,210.10001,210.40421,336754
2024-10-29 14:00:00,211.2,211.5,210.44,210.44,138774
2024-10-29 13:45:00,210.72501,211.2899,210.44,211.2,215309
2024-10-29 13:30:00,211.57001,211.59,210.60001,210.7316,220591
2024-10-29 13:15:00,211.8671,211.91,211.48,211.58501,89844
2024-10-29 13:00:00,211.97501,212.425,211.88,211.88,106609
2024-10-29 12:45:00,211.86,211.97,211.62,211.97,209388
2024-10-29 12:30:00,211.655,211.92999,211.59,211.80009,97884
2024-10-29 12:15:00,211.74001,211.8,211.595,211.655,65261
2024-10-29 12:00:00,211.505,211.78,211.49001,211.7415,89678
2024-10-29 11:45:00,211.74001,211.785,211.36,211.455,104887
2024-10-29 11:30:00,211.64999,211.83,211.60001,211.74001,102133
2024-10-29 11:15:00,211.88499,212.00999,211.60001,211.62,89974
2024-10-29 11:00:00,212.325,212.39999,211.73,211.92,131040
2024-10-29 10:45:00,212.71001,212.71001,212.14,212.325,85752
2024-10-29 10:30:00,212.75,212.85001,212.44,212.625,82081
2024-10-29 10:15:00,212.61,213.12,212.19,212.75,159238
2024-10-29 10:00:00,212.89999,213.34,212.50999,212.53,125577
2024-10-29 09:45:00,211.78,213.1707,211.32001,212.91,179213
2024-10-29 09:30:00,211.99001,212.245,211.03999,211.75,295797
2024-10-28 15:45:00,213.11,213.19,212.7,212.91,543359
2024-10-28 15:30:00,213.14,213.28,213.08,213.10001,155165
2024-10-28 15:15:00,213.17999,213.30499,213.10001,213.11,197608
2024-10-28 15:00:00,213.05,213.3,213.03,213.19,102958
2024-10-28 14:45:00,213.21001,213.39,213.11,213.11,91846
2024-10-28 14:30:00,213.22,213.37,213.02,213.24001,135261
2024-10-28 14:15:00,213.3447,213.37,213.11,213.215,125049
2024-10-28 14:00:00,213.49001,213.53999,213.33,213.34,83534
2024-10-28 13:45:00,213.44991,213.56,213.25999,213.47,77927
2024-10-28 13:30:00,213.38,213.53,213.25,213.42,111782
2024-10-28 13:15:00,213.155,213.72,213.12,213.394,148516
2024-10-28 13:00:00,213.16,213.55,213.0701,213.155,119430
2024-10-28 12:45:00,213.27,213.28,213.06171,213.14999,87312
2024-10-28 12:30:00,213.25999,213.31,213.00999,213.31,100599
2024-10-28 12:15:00,213.355,213.36,213.17999,213.2601,75624
2024-10-28 12:00:00,213.18761,213.42,213.10001,213.33,95622
2024-10-28 11:45:00,213.235,213.64999,213.03999,213.17999,163531
2024-10-28 11:30:00,213.44,213.55,213.2,213.245,120668
2024-10-28 11:15:00,213.47,213.7,213.28999,213.435,150328
2024-10-28 11:00:00,213.33,213.69,212.99001,213.48,173832
2024-10-28 10:45:00,213.44,213.87,213.22,213.33,157565
2024-10-28 10:30:00,214.31,214.34,213.16,213.42999,189589
2024-10-28 10:15:00,214.13,214.5,214.09,214.36,121793
2024-10-28 10:00:00,214.755,215.02,214.06,214.06,165316
2024-10-28 09:45:00,215.62,215.75,214.57001,214.799,112168
2024-10-28 09:30:00,215.5,216.2,214.5,215.57001,274800
2024-10-25 15:45:00,214.96001,215.00999,214.41,214.58,611113
2024-10-25 15:30:00,214.895,215.21001,214.77,214.97,198257
2024-10-25 15:15:00,215.02499,215.23,214.84,214.91,156146
2024-10-25 15:00:00,215.14,215.25,214.94,215.02499,198013
2024-10-25 14:45:00,215.05,215.42999,214.91,215.17,148331
2024-10-25 14:30:00,215.2,215.33,214.91,215.0172,103520
2024-10-25 14:15:00,214.85001,215.38,214.68201,215.2001,129409
2024-10-25 14:00:00,214.61,215.02,214.38499,214.87,248512
2024-10-25 13:45:00,215.19,215.3,214.46001,214.60001,283334
2024-10-25 13:30:00,216.39,216.39,214.92,215.19,389511
2024-10-25 13:15:00,217.14,217.28,216.2,216.3625,191849
2024-10-25 13:00:00,218.27991,218.27991,217.14,217.2,128295
2024-10-25 12:45:00,218.17,218.356,217.96001,218.24001,61305
2024-10-25 12:30:00,218.37,218.4415,218.14999,218.14999,67180
2024-10-25 12:15:00,218.39999,218.64999,218.25,218.36,112728
2024-10-25 12:00:00,217.84,218.5537,217.52,218.38,102214
2024-10-25 11:45:00,217.69,217.89999,217.28999,217.89999,74485
2024-10-25 11:30:00,217.95,218.09,217.39999,217.645,111458
2024-10-25 11:15:00,217.355,218.00999,217.22,217.924,184055
2024-10-25 11:00:00,218.215,218.33,217.32,217.36,178339
2024-10-25 10:45:00,218.28999,218.41,217.855,218.14999,189085
2024-10-25 10:30:00,217.12,218.5,216.99001,218.24001,260771
2024-10-25 10:15:00,217.625,217.625,216.28999,217.1216,282506
2024-10-25 10:00:00,217.09,218.0,217.02,217.57001,281483
2024-10-25 09:45:00,217.05,217.88499,216.85001,217.155,353578
2024-10-25 09:30:00,216.8,217.67999,215.72,216.835,646570
2024-10-24 15:45:00,219.03999,219.17999,218.06,218.28999,1012680
2024-10-24 15:30:00,218.49001,219.08,218.4442,219.03999,371907
