datetime,open,high,low,close,volume
2023-09-28 15:00:00,170.75,171.10989,170.53,171.07001,1182255
2023-09-28 14:45:00,170.60001,170.7598,170.38,170.75,1009918
2023-09-28 14:30:00,171.13499,171.14999,170.31,170.605,1315933
2023-09-28 14:15:00,170.88,171.16499,170.77,171.13,1246458
2023-09-28 14:00:00,170.86,170.9099,170.45,170.8658,1175452
2023-09-28 13:45:00,170.485,170.86,170.465,170.86,980338
2023-09-28 13:30:00,170.882,170.97,170.42999,170.49001,1279708
2023-09-28 13:15:00,171.41229,171.42999,170.88,170.89,1068325
2023-09-28 13:00:00,171.13499,171.53,170.86,171.41,1508773
2023-09-28 12:45:00,171.685,171.72,171.03,171.13,1215200
2023-09-28 12:30:00,171.89,171.91499,171.5795,171.67999,1032915
2023-09-28 12:15:00,171.63,172.03,171.53999,171.89,1524475
2023-09-28 12:00:00,171.60001,171.735,171.2711,171.6311,1616391
2023-09-28 11:45:00,170.95,171.6181,170.86,171.60001,2008996
2023-09-28 11:30:00,170.5,170.96001,170.47079,170.95,1938652
2023-09-28 11:15:00,170.25,170.67999,170.11,170.5,2114138
2023-09-28 11:00:00,170.24001,170.3197,169.8,170.25951,1954569
2023-09-28 10:45:00,169.94501,170.27,169.83,170.24899,2285297
2023-09-28 10:30:00,169.14,169.96001,168.69,169.95,2264771
2023-09-28 10:15:00,169.47501,169.63901,168.89999,169.13,2141065
2023-09-28 10:00:00,169.61,170.00999,169.45,169.47729,2426648
2023-09-28 09:45:00,168.36,169.69,168.27,169.61,3120578
2023-09-28 09:30:00,169.34,169.8,167.62,168.38,7501367
2023-09-27 15:45:00,169.99001,170.46001,169.75999,170.42999,5887556
2023-09-27 15:30:00,170.16,170.48,169.82001,169.99001,2783619
2023-09-27 15:15:00,170.545,170.60001,170.14999,170.16,1836854
2023-09-27 15:00:00,170.2,170.96001,170.03,170.545,3031032
2023-09-27 14:45:00,170.505,170.67,170.14,170.2,1558353
2023-09-27 14:30:00,170.065,170.66589,170.065,170.5099,2254405
2023-09-27 14:15:00,169.39999,170.10001,169.19501,170.07001,1613056
2023-09-27 14:00:00,169.53,169.67999,169.28,169.39999,1273395
2023-09-27 13:45:00,169.41,169.64999,169.315,169.52991,1304730
2023-09-27 13:30:00,169.2999,169.53,169.05,169.41,1564449
2023-09-27 13:15:00,169.74001,169.91,169.28999,169.3,1784969
2023-09-27 13:00:00,169.92999,170.2,169.7,169.735,1370525
